#,winery_id,winery,country
11828,b3876ef0b02b6e94136265f0d51ac76d,Maison de la Villette,France
11829,b38d9d5c2a1146afb4f797b49530e046,Château Bonfort,France
11830,b3922f01d47a97014dd238e74e1d53ae,Mascarello Giuseppe e Figlio,Italy
11831,b3989a734a9367de80d1b1bf762bf076,Jaspi,Spain
11832,b398e5e4dc0031dbc7f51a3d528533b8,Anta,Spain
11833,b39a1d0baf5c643e16aaee9c282f799a,Austin Hope,US
11834,b3a3259cb80f23e91e08824e676e3a4e,Château La Jalgue,France
11835,b3a3b5e510c4ec288a674c63b26f60dd,Domaine les Pins,France
11836,b3b4065fa87f10995d0f56f3f75432af,Starborough,New Zealand
11837,b3b69aa550fbbb7a110113c181c164aa,La Croix,France
11838,b3b7765bc57790714182492071e30fde,Day Owl,US
11839,b3b865fa96238be0332887361b0fd3ac,Fattoria dei Barbi,Italy
11840,b3bdc5e26eab01af7df88746939be487,Comartin,US
11841,b3ca401fc25ff264b51a3733c7b42ed7,Schloss Halbturn,Austria
11842,b3cb4e8461ff39ae4f88755b06d49785,Acre,US
11843,b3cd34cedec644cb80246f71d641a82c,Castelvero,Italy
11844,b3ce7e7d579fb523419cf353bf0aad2e,Limited by Cambridge Cellars,US
11845,b3d33ff8624444b7a34e491c4c0e287b,Vignamato,Italy
11846,b3d5b558e44f7083fa8f44727f2fbbdf,Ridgeback,South Africa
11847,b3df79b40d975becc059218eee217212,Château Bellevue,France
11848,b3e67ef88e8ccce5d7c63a64eb3e7d5f,Baron-Fuenté,France
11849,b3e7f6f786e9cd7d9ea7325affe7fc91,Château Gloria,France
11850,b3e98d6038ec218f9054921b33c561c3,THP,US
11851,b3ea42f03acb50f5740a81356dcdba71,Philippe-Lorraine,US
11852,b3ea9a7a9117dc73562921c98ebd1f87,Keegan,US
11853,b3ebc5b6f7c0957da243042f883b4d3c,Domaine Gilles Chollet,France
11854,b3ed3080a0b63914f0591253882f48da,Château Fayat,France
11855,b3ed3db1df70f46121006ca90cb402ef,Gen5,US
11856,b3f10162efa20b159b2be84b31f7f25c,Vignavecchia,Italy
11857,b3f107a951d51575f2a12ebeb54b0772,Madonna Alta,Italy
11858,b3f470529b9d36b49c2ac96eea707d07,Bodegas Alejandro Fernandez,Spain
11859,b3fa2c8053c71d10e452f00c95151289,Domaine Pral,France
11860,b3fc25e41c64274e54f3ab14dbc868da,Moro di Rinaldini,Italy
11861,b407e561064ce664d045a0b04cf03208,Doukénie,US
11862,b40aebcb1bd14f378c37c9ee9ab752bc,Sequiot,Spain
11863,b414a76a867b36ea60a8cb74f43f63d5,Barboursville Vineyards,US
11864,b41af75a75cb006513635f4d27750410,Louis Sipp,France
11865,b41dfe840a8d92b10106f7711299f2b3,Abbadia Ardenga,Italy
11866,b41f15c30ea0a6f4afa2429ac912d7f5,Hervé Baudry,France
11867,b41fd174b123dcab93542d302ecf18bb,Kindzmarauli Marani,Georgia
11868,b42143ccd9901e1d1fa8e05ad64cb5e9,White Cottage,US
11869,b4231edbd081a8204f5c598af47eb61c,Bocage,US
11870,b429561a337b5d7ffe93eaca9cfb85c6,Hard Row To Hoe,US
11871,b42c93ba8297ec8a732a2669b93df368,Palencia,US
11872,b42f6e7a0ba5a1e4fdfaac6d6cfdc288,Anakota,US
11873,b432034247009e5c991009001d7e3c67,Mackey Vineyards,US
11874,b4420ee6bf5cc0d849dc364b350040b0,Forti del Vento,Italy
11875,b442f5686f4717753e9da77c4a0ff7fb,Emile Leclère,France
11876,b44bc8600bc94d0784b4665ddd5f5e2a,Finca Los Olmos,Argentina
11877,b44c2fa54bced1510d5da8437566560f,La Riojana Coop,Argentina
11878,b452b83407282ac014ef4154d7b1be48,Grati,Italy
11879,b4586284a1a0981c4657fc22012f50c5,Old Ghost,US
11880,b4589f02a17dcac766fa176279e8984c,Smashberry,US
11881,b45cece7914da863bd573763f9c6284c,Puro Uno,Argentina
11882,b4665549ea2f3e7d42cb0906aa529a8f,Dubindil,US
11883,b4734a37c02b5d0149445f919a75c77c,Ferré I Catasús,Spain
11884,b479e027dbae039249f405c0e5d73bf3,Bricco Maiolica,Italy
11885,b47c6cf319f618805e8803961f66dff2,Château la Baronnerie,France
11886,b47d1843b4de51a7958fb48de55711e6,Château le Moulin d'Ulysse,France
11887,b47e4fea9ec3735018d2b8c4c513e9da,Château Roquefeuille,France
11888,b47eab8586e9de5aaf32cf55ec19b223,Finca Tobella,Spain
11889,b4896c90408482db0a968f8e4daab281,Château Beau-Site,France
11890,b489ebbcbb08b76e46947d86f3842b45,King Family,US
11891,b48fdb05dd9bff73647c9329af0f053d,Château Rochebelle,France
11892,b490a8cd07fa8394f916701cf16e9e99,Thomas Goss,Australia
11893,b492dbe9ac34f7001040272dd68f9878,Gravel Bar,US
11894,b49fb38c6aec42f7d00f6eb71a755161,Cambridge Road,New Zealand
11895,b4a4f6422cbc392f15e6a3bc2526cfd4,Famiglia Meschini,Chile
11896,b4aab92ef8cdffc08174a94de92c3520,Carobbio,Italy
11897,b4ac6302486541e5b3740e998911ec72,Hannes Reeh,Austria
11898,b4ae28e57d6ff33813cad9c04d911bd7,Amberhill,US
11899,b4b2970602f4c36a22f49315bcd05e46,Ridolfi,Italy
11900,b4b9de94d2e45ffa96f109b37b5f6aa2,Manuel Carvalho Martins,Portugal
11901,b4bc4b4709bb465523bda255d9db6794,Pošip Čara,Croatia
11902,b4bcec6876f70055b639f0d8f9af2e9b,Tenuta San Francesco,Italy
11903,b4c03166578e66f6b7adb5e46d58692a,Ilsley,US
11904,b4c05cb4f1621effd81ada34cab228e0,Eno,US
11905,b4c5881c8e4f86510cd47822ec751cc0,Lucky,US
11906,b4d4b21d0098df1b64ac55d82e3ad0d4,Saudade,US
11907,b4d838e43bb4e87e83cfeb612e16b6f6,Beldui,Spain
11908,b4dbe1ff07adc949431b60e4d7c15ce9,1752 Signature Wines,France
11909,b4dc3e36ba7b8d58ff6a6c590aa5fbcb,Contrada Salandra,Italy
11910,b4deecf2a60c8b13153672503d226329,Winenot,France
11911,b4e055329dc03f24f1b02a64b0891979,Cluster M45,Australia
11912,b4e47f63956f1869e6ba96fcb387b767,Il Conte,Italy
11913,b4e509f101d9743f671bbc8a9b956383,La Palma,Chile
11914,b4e61f9ea581b7ac240539f3565e8786,Azabache,Spain
11915,b4e86b6d4eca84c86f688f0e5c37a9c9,Viña Cantosán,Spain
11916,b4edc907c55cc8edc106983e90e379b5,La Vida,Spain
11917,b4ee62ad8f7725d6ea69b069ae07e009,Frati Bianchi,Italy
11918,b4f26fb96a39fbf15ca08509a75acbf7,Collelungo,Italy
11919,b4f28b11277ffebafb20980a32da47ea,Domaine Royal de Jarras,France
11920,b4f4d448a954ce3d36b2b69ab2deb7db,Viña Tinajas,Chile
11921,b4fa0813239395d9aa2af13b8be4dc2d,Bartenura,Italy
11922,b500fd8fc8eae1dc94d5902fdb25ab19,Château Bourbon,France
11923,b5058913235b1f8f10d7939893134f70,Horan Estates,US
11924,b506fbba5198181a152b05fa0d258fc8,Fields Family,US
11925,b50a22cf4bad76eb1dc62fc5a423a741,Chain Gang,US
11926,b50bf16eba51ec569702798a9a9a288f,Angerhof Tschida,Austria
11927,b512aa20595782a3b66f16a2aa424c8d,Shvo,Israel
11928,b512dbc05039b75043f0406f34b9696c,Château Jalousie Beaulieu,France
11929,b514e07039b42f9a28cf2f6dc9d03672,Pierre Olivier,France
11930,b51cdc453d8dc0b40820b257f9edafc5,Château de Saint-Martin,France
11931,b5226e8b4f66be2201834cf5309e4e90,Gooseneck,US
11932,b52e0e1968de2dd35aa41ab3ce8fb2ce,Château la Croix de Gay,France
11933,b52f8fe1cde1978c94cbc966eb25b656,Aver Family Vineyards,US
11934,b53bf05d58c97dc0f3e8c57f4c8a84cc,Philippe Viallet,France
11935,b53e3d5b81dbc2f459f91a490c11224b,Overland,US
11936,b53f8ce2cec7a37b1d16cdafb22727d4,Château Fonbadet,France
11937,b54257427753503317b32672ce32a4f4,Eberle,US
11938,b5438481c94e03c07cb32cd376840deb,Scotto Family Cellars,US
11939,b544f545bd4ab29b9052b4bdafb3654d,Poças,Portugal
11940,b54816b13588f4460e6a5cb2a6bfa532,Domaine Roger & Christophe Moreux,France
11941,b548afc53215c6d00be60ca994d62aeb,Irony,US
11942,b54b388bc0cef9a6e524a62f90d4244c,Cade,US
11943,b54e55fa44456895a9f9c85aa552a17f,Encendido,Argentina
11944,b556c156c1d5def1d5ffa349ea409a16,Domaine de Baronarques,France
11945,b55af63a65a3c49075ba5259d6eda338,Fulget,Spain
11946,b55e8bffebea481fc533fef9505c0390,Chandon,US
11947,b5602afc7bf5297d1053d9cfebfe2d14,Ferraud et Fils,France
11948,b561c420e8632e1b2b943d78a7264756,Pietra Santa,US
11949,b561ec6c1286d6c759dbfea90eb121e1,Fairhope,US
11950,b5677cdbe963e53a115fc5ce3d4a4e5b,Aguijón De Abeja,Argentina
11951,b56ca55c96bb2c7edf31191af3782c27,Clone 7,US
11952,b576a2e52a70fa6e59335aa301bac11d,Levo,US
11953,b57ba296cd60e2835a7310f30a95f431,Taliano,Italy
11954,b57f1d96a81224912da0738556f17438,Two Hands,Australia
11955,b58147f43e4fc5957b937e8ecf31a2b3,Canevel,Italy
11956,b586d699e999022bbe2eedf44efc33dd,Chaza,South Africa
11957,b5884c2028ac92ae21fd1baa19597dbd,Pleil,Austria
11958,b591ef998bbb5b4437b2725571a41197,Château Guirauton,France
11959,b594b5dbbc96a22de5607dd44fe39105,Inglenook,US
11960,b598bf712a2669953fb9ea474e136995,Mattina Fiore,US
11961,b5a07bba11fc33abf40a0da3a7da4af5,Bartali,Italy
11962,b5a484ccd1977a3cd431fca28f79485c,Schubert,Australia
11963,b5aa9b984116a96481157bfbebeaff9a,Rutini,Argentina
11964,b5af1f4090173bf4ef0365f77e9910a1,Timothy Moore,US
11965,b5bc77d985fb10852c5aec2a3e3f55fc,J.R. Dill,US
11966,b5bd75fbf0e3dcd569e741fd81c61f31,Brugnano,Italy
11967,b5c3bd5b945b05130953c58367533f82,Prim Family,US
11968,b5c4873f1a45d6dc5ee57631fe5dee43,Frieden-Berg,Germany
11969,b5c6434d3a3f281842a20d42cb26570d,Soluna,Argentina
11970,b5c975b35650987c3c8e896c7ab1c971,Tenute Costa,Italy
11971,b5cb2dcd41c2f281d842f3f2338df779,Viña Casas Patronales,Chile
11972,b5cb89a6ae698295aa9449b439faf5c3,Kynsi,US
11973,b5ce50c173b2d065754b43118fe3bc1d,Castelfeder,Italy
11974,b5ce9bd61938a8db421f2a1d91db7c47,Fattoria Poggio Capponi,Italy
11975,b5dcf36fa3483eeb7c3db60cffc08b2f,Hazlitt 1852 Vineyards,US
11976,b5e34d1059725db8f3bab1c996d63d3e,Château Rémandine,France
11977,b5e46bff8c1ed988c7970417c0068f2d,Reyter,Argentina
11978,b5ee0d4db653cbceed57673e5e09e6b2,Adegas Terra Santa,Spain
11979,b5eeffe1c7675613319be588cd4de22f,Familia Cassone,Argentina
11980,b5f43438a1f70412c143caf9e7aae0f4,Bortomiol,Italy
11981,b5fc0e68633a2d42a94c53995d7ec3aa,Podere Paganico,Italy
11982,b5fd8039be2f08ab978208480223e8fd,Carmenet,US
11983,b5fe4204c72334a1983723fb7edb7183,Via Revolucionaria,Argentina
11984,b5fe773180fd0179bb4b7168788ba328,Weingut Am Stein,Germany
11985,b5fee0af6f92b19d4daa4bc4b10f9ddc,Wedge Mountain,US
11986,b600ea34e222bb2a5e3d888aeef7110b,Fattoria di Cinciano,Italy
11987,b609de289e5f4f4abfc764c46b1857af,Argentiera,Italy
11988,b60a5aeb9233e6bf629cf10b17531047,Château Maucaillou,France
11989,b61080599cda6804e2d330a51c711fee,Cameron Hughes,Spain
11990,b61622af8fb5dadc50a5ead3b6d26467,Castello Banfi,Italy
11991,b62426e98485301798067b1fee4e8ef5,Château Cap Saint-Martin,France
11992,b625c9327dc9c4597c2b51302aa99a18,Hess,US
11993,b6294f224deb1ec55e32b9bb7d41b7ec,Nagy,US
11994,b631ab0401fa884a9e19cba670118360,Château Malaire,France
11995,b632f758495a5f66458b27a7a0a0c3b8,Westbrook Wine Farm,US
11996,b6364ec5fd3c969d4e49d801763b9a12,Viña Galana,Spain
11997,b63dfb0cb9331882f9c37cf4725c0501,Houdini,US
11998,b63f225c11eb9f8d0b0dfa80d7f7274b,Garciarévalo,Spain
11999,b6426752301f3bb773ecbb50fc18d8ad,No Limit,US
12000,b642ec4944a5fa406b42bd52e658d77c,Château de la Vieille Tour,France
12001,b642ee89fff3708f895df3954f84ab64,Delgado Zuleta,Spain
12002,b64737c226762a1421fb55cf803c682c,Domaine Lathuilière Gravallon,France
12003,b64e1f654cd62351cd57107d57c3a153,Domaine Grand St Paul,France
12004,b64e99c4f456931506b49c4ef34a1ae9,Château Mancèdre,France
12005,b65964139ac0fc01f511fd049f9426a2,Targovishte,Bulgaria
12006,b65b466c46484e117d7a0e8140e38af1,Fairsing,US
12007,b663b3e5bf233b392f5d88f2ba877758,Vins El Cep,Spain
12008,b669c44b97468af43486e8b6bd35559e,Rhiannon,US
12009,b66c69d36676049e994154fe8b3190d5,Casa de Santar,Portugal
12010,b66cc4a09c77a75dfab22a7899a37e80,Adega Mayor,Portugal
12011,b66fb3b96c793fa169d29a9cd57468d9,San Silvestro,Italy
12012,b6702bd959ecbdb20e8b84a316d2c6ba,Schwarz Wein,Austria
12013,b67058d09b12321335e3a1c8405448c1,Domaine de Vodanis,France
12014,b67aee976e299ad01b1f6a6852689939,Domaine Michel Bouzereau,France
12015,b67b6a203171cfa3272883c25635a2a5,Quinta de Santa Eufemia,Portugal
12016,b6808fe118e29b8f120fe782c069a2b6,Optima,US
12017,b683f0c464897de1bb0838b3be0accad,Le Bonheur,France
12018,b685411a5631110fee72a1ba368c3a1c,Villa Bagnolo,Italy
12019,b688f9062db0b26bbffcb2c1a3702fd8,Quinta Foz Torto,Portugal
12020,b68b56954d4ecf96a8cb2d0b15733a2e,Arché,US
12021,b690a66f55767384cf45801f34552643,La Riviera,France
12022,b693c41ab97b6209735679211efa51c2,Pahlmeyer,US
12023,b696f8f7ae953ad56c9e818fc6ba026f,Castelveder,Italy
12024,b699919db3eefbab8051565869faca28,Moonbeam,US
12025,b69ce29db05d6aeebd76b9acf9288925,Silkman,Australia
12026,b6a77d0b7da30ed578dbdab72eaeb77b,Château Poujeaux,France
12027,b6a85a7404ebd4673f8acde62e224bb0,Val delle Rose,Italy
12028,b6ac5e876321e723aa1d149c2be7dace,Mapema,Argentina
12029,b6adc18293b93ba8c658a51aad0a982e,Dreaming Tree,US
12030,b6b3540f8051d9eea691cf983ef5dab6,Château de Villambis,France
12031,b6c0a3dc48da1e5063c2acb42628906a,Brangero,Italy
12032,b6c5b795020066fe0e75b5d332875cd5,Château Duthil,France
12033,b6c70a4f4c1204a517eaf436bb56cc93,Château Mezain,France
12034,b6c9fdb0edb35363a68f39b432fc18f7,Williams Selyem,US
12035,b6ca035c442bbe639204df9b788beaa5,Ïl Macchione,Italy
12036,b6cbfacd7ade04ef1125f6f94cc2c943,Terre di Balbia,Italy
12037,b6ce8334a2234d4392701f8a0329b5b0,Textbook,US
12038,b6d4e07baf0e666519d57e402a4ebcb7,Peter Nicolay,Germany
12039,b6d5ce3d6b619a7b435c5b5b0d0a473e,Domaine Seilly,France
12040,b6d7e09ab02e5312debd4c54f82b329f,El Hada,Spain
12041,b6e177a2c55db7164621e25b8e9ea40d,Brotherhood,US
12042,b6e3b71b3200a07edb574843095217a5,Henri Ehrhart,France
12043,b6e7383546d462da80a2c3179618d708,Dreamer,Romania
12044,b6e8a3722924bcb381fb21cb631a1e24,Pierre Gruber,France
12045,b6e8f22c15c2012097f6f592d9378db7,Louis Bernard,France
12046,b6ed11186d100bad0e42683579478bcd,Vogelzang,US
12047,b6ef7236dd38696bb694d8a4ab4b99bb,Domaine la Salette,France
12048,b6f1f3920cebe8220eda5ba27f6b6bb7,Yacochuya,Argentina
12049,b6f8c945f4a5d08e213f969204376393,Phantom Rivers,US
12050,b6fc0bb8c9377773d491b14be41610ce,The Furst...,France
12051,b6fc37582c3f0900962b962d4817f0a4,Penumbra,US
12052,b6fd83096697088d2dd9f39f076f6c3d,Bougetz,US
12053,b708e2e2abf04b0e74d885a0a211cbb5,Agate Ridge,US
12054,b709733b3b3feac498c37e1bae28607c,Mistinguett,Spain
12055,b70fe03b07c5bd153d135b013d3b5167,Domaine Jean-Michel Gerin,France
12056,b711ff7a0cc2d0cea4b1a3dc343d8928,Ottella,Italy
12057,b714d6f22c26a9f34f6dce7dc385b8d5,Espiritu de Argentina,Argentina
12058,b7159f6dabb6229b7daf197ff00363c6,Oscar Bosio,Italy
12059,b71684ec6668cac340727a9afdabe59b,Conclusion,US
12060,b7190276b43f0096e24579d1ee7ef157,Claudio Alario,Italy
12061,b71a559e67d93b569b9a53dc6ce22dbc,Domaine de Montille,France
12062,b7261f87b21764f507279a38c4645032,Olema,US
12063,b729af2d34319e26d0d277da98e8bcd1,Ovidio García,Spain
12064,b72ae51b0176ffbea496f9b2ae2cc2ad,Jenkyn Place Vineyard,England
12065,b72af1e2cdbb0f7e1f9d3e8ceeaac1ef,Kikelet,Hungary
12066,b730200cd587947fac9963b9ab8b6c8e,Sturm,Italy
12067,b731c1e9bbe3320d0e1f984862c9b43b,Bodegas Manutara,Chile
12068,b735eb60dda60485e3b8c29b23ee4222,Vignobles de Balma Venitia,France
12069,b737de2ea17cb52ac1a9bf8c64638e46,Bágoa do Miño,Spain
12070,b738a75715942a872e7d4ccfacfcb9a7,Fattoria Scopone,Italy
12071,b742875bc83a4eed367675d6104fdb09,Vinícola de Castilla,Spain
12072,b7475f363b4a3d56f89e018bfa2e72d6,Jean-Max Roger,France
12073,b748ab18a789c963732787870a5eb10e,Marion-Field,US
12074,b749087bb801bbe41c2872d9a5b4fe3e,La Antigua,Spain
12075,b749628c1a3ea37de8b2b13c7d5f9b87,Twisted Paso,US
12076,b749cf1b820f8fcb39dd9b1ba2f77c55,Nice,Argentina
12077,b74c889dded5717c6c01169a408ede19,Château Moya,France
12078,b752789d4b8e3d1afa022d2844342048,Summit Estates,US
12079,b759902fcd8216c62bfc7545c5eaeb7d,Northwest Collection,US
12080,b75d26f0db5ed0e3ad6d4dbbe1df7e70,Château des Bertrands,France
12081,b75e1672f2165334fbce7e5fc2d171c5,De Fina,US
12082,b7637f7bdc144a684692b5dc06ad2980,Élevée Winegrowers,US
12083,b7657985d8c60f7cb844d0954aab7ec3,Schloss Schönborn,Germany
12084,b76647e4dc6659f766c5a3935bb0cf8f,Sonoma Crest,US
12085,b7667724943f4920f817acfc8057d867,Bodega San Pedro Regalado,Spain
12086,b76ae1104b079ce827fa6df9cf02780f,Cà Montanari,Italy
12087,b76e4137b27d6c9313848f6606927434,Los Cielos,Argentina
12088,b76fbae6e26355e06af56d56786aa43e,Albada,Spain
12089,b772e0cacdb45c921ecee8b10e64339e,Dona Maria,Portugal
12090,b774d2cbf52760ff7214d959cc8c33fe,Churton,New Zealand
12091,b776a470f1baf4782c4fa4036906bfbb,Enjingi,Croatia
12092,b777540a4fa1d0b0786c1d61ac2a96cc,Domaine Jean-Claude Courtault,France
12093,b777f3fc558d60ce7441037e7889333f,Avant,US
12094,b77fde23e04d7f93a169926dcdc70abd,EdenVale,US
12095,b7803bcb2f5621e121ecb92de886fb26,Newsome-Harlow,US
12096,b782d82374c176b1e69c92b4ef56e8da,Collis Veneto Wine Group,Italy
12097,b786be6ff318e8a7efbf329b4c6bd85a,Bodega El Transito,Argentina
12098,b78ac86cd75da4cbe43f89fc2aabd681,Heredad Ugarte,Spain
12099,b78ebae40b54cad5da1bcd27573ea9d3,Coquelicot,US
12100,b79287f22573ac6733e9b6c1e760d12e,Merry Edwards,US
12101,b7adada3c8975afc1f17f4325c51a386,Obrien & Obrien,US
12102,b7b0c3cabc47c6667f0bb4665149e523,James Charles,US
12103,b7b37de003902948c70116178ee23122,Pierre Gaillard,France
12104,b7bee4620255631119e816883aca3ec0,Terrazas de Los Andes,Argentina
12105,b7c739bd0162c9383ebb76ced99a1639,Gemella,US
12106,b7cd8662b7504c34149527ebf1dbdbac,Mastroberardino,Italy
12107,b7d5b672fee859fc9f493bc8b8e6dddf,Silverback,US
12108,b7d61fbaabd4546b4910e4f73c68cb56,Stella Fino,US
12109,b7d6ba533ce6a89a5a693171b2c5a0c8,Surh Luchtel,US
12110,b7dc33e14ef345df807cd9bb736d7b8f,Tenuta del Portale,Italy
12111,b7e7958f1f59bb1d078dfc3f926a77b0,Caves du Val de France,France
12112,b7eb74d1b13c85f7cfab94c7174b1bbb,Poggio Nardone,Italy
12113,b7ecd07cccf75b218b5d0b786f7615e2,Tenuta La Meridiana,Italy
12114,b7f2b8507aeea6f3e2d8e90f33ccbd7f,Noble Tree,US
12115,b7fa18b50574f085298b4d3d062b5522,Los Pinos Ranch,US
12116,b7fd5ab5bbab89b79a6c05889e1cae81,Bollinger,France
12117,b804845570acbc33d0324154e8593016,Roadhouse Winery,US
12118,b807c21171612125ec7c2377919463cd,Domaine Laougué,France
12119,b80c0446dab802965a3dc3f5f4655200,Boneshaker,US
12120,b80c59038efdf5139c50bfcb0b59b404,Baron Albert,France
12121,b80f2e73138efdfd2998b3cb0587e36d,Garganuda,Italy
12122,b80f3ac2c4d9b72901fbb108695d850e,Horsepower,US
12123,b810fddcc392aeffd27a14775794a8a3,Château Lavillotte,France
12124,b81bfc94e10c2f1790f4daf98d97a60f,Baron Ermengaud,France
12125,b81de4daf195de10c7516211114f4da3,I Botri,Italy
12126,b820bf729214d5b770422d65b32ebc3a,Bray,US
12127,b82d12fc9e1277091d4087a0c1325a2f,Finn Hill,US
12128,b835887d040a134ad124e095322f53cb,Alain Brumont,France
12129,b8454f7aebbd015e1b890db3b739e300,Bouchié-Chatelier,France
12130,b846ca839d222c2fe4a2b3b6385b2e17,Krow Shore,US
12131,b84b60290cf300521f141698371a2356,Flint & Steel,US
12132,b8546cece94310a1acb7c7a5e0d53bc6,Keenan,US
12133,b854dcb5631476c6ec8efd3cb1abadd7,Honora,US
12134,b856805b0c1b419cfadf39604b8a421b,Château la Valade,France
12135,b856b538c7bdad03fd749721bcb9293d,Dalfiume,Italy
12136,b859bdd8169d3552019d4838f7e0b0b2,Guardian Peak,South Africa
12137,b8603529277b4ea6644fb72ca9d3a6fc,Murganheira,Portugal
12138,b86868f54d6a226f748ac2670a75b006,Azienda Agricola Milazzo,Italy
12139,b86b88303bb15c67cc00d8d7992a2a7c,Poderi Arcangelo,Italy
12140,b86defbd9f23be03562ce27e5a6a9751,Vintager,US
12141,b8735d194d164d36b358ae21e4523d73,Creō,US
12142,b87444c05989e83085d8c4b5b83d5754,Viña Tarapacá,Chile
12143,b87cbbdc6e701287731cc9eaab68bdce,Gemin,Italy
12144,b87cd5ad568e07d58f9ac44eca198f1c,Esterlina,US
12145,b87cf6004698496472816918c055a02d,Windsor Sonoma,US
12146,b87f48e53b7b75f13b313e8e542ecb00,Charles Clément,France
12147,b87f78567f825b89349b334ab25bdb2c,Silver Stone Winery,US
12148,b883fd1576d044bdd49b0c94edfa960e,Luigino Grimaldi,Italy
12149,b89005c1ec82d3174d49f4663bb052d2,Audelssa,US
12150,b8901cde973ee9c1d90e47dcfc3f4c19,Château Haut Mouleyre,France
12151,b89427a2828501470af0a9244cf756b2,Pendulum,US
12152,b8982c6fd4f39397a8f91e247462f195,Jarvis,US
12153,b89c7964ed0848b33cd4d01e6cb43593,Campos de Viento,Spain
12154,b89c93a697b7cb3d240e0349e5891d54,Maysara,US
12155,b8a1707d06c17c2ef6cdb042fed8bdfe,Fontanella,US
12156,b8a49a02f1d664c4575222408f0cf80d,Calderona,Spain
12157,b8af4d4320d30b431972c8d328af1e77,Dion,US
12158,b8b3c07b72e771e3e22616272d93c9f8,Thistledown,Australia
12159,b8b6f20e5ed1949252441a063a25ad18,Negretti,Italy
12160,b8b9e5ec95bc4f040326e75b5ef2e584,Rio Seco,Argentina
12161,b8be4eea4afa532c5a30ec82c8347a4d,Barlow,US
12162,b8bf896e447ef6f37569d034b46c648a,Château de Lamarque,France
12163,b8c566d0e61e2fa8f52a49877bf86e65,Poggio Nicchiaia,Italy
12164,b8cae1cbd97ef14486aad9db22496482,El Coto,Spain
12165,b8cc882c9a654bfb217394cd224cab8b,Domaine Huguenot,France
12166,b8ccc16aeabe16ecb57f220b35bb030c,Knapp,US
12167,b8cdcb8934e0553470bc1962e38c54be,Château Beaubois,France
12168,b8d4197c4af123840f5e4f7e83678eb4,Juniper,Australia
12169,b8d7162142df64dc82b1144904c6c194,Zorzal,Argentina
12170,b8d74e7e98f7ae9add65a40cf6f60906,Casa Gran del Siurana,Spain
12171,b8e076dd8139bc5a5f0791eae7869af0,Cebada,US
12172,b8e1cf33867a650d0c148bee85671367,Provincial Vineyards,US
12173,b8e5bdf19afbe5ef6557cfc3ab93182b,Bodega Privada,Argentina
12174,b8e68ec9d0918d80b953f48c72d48c67,Cantina Cortaccia,Italy
12175,b8ebd04285d8953a6ecd44647099e071,Lismore Range,Australia
12176,b8eeaa2dd583785264a28f61efcb47e6,Château Barde Haut,France
12177,b8f180121b27a8b262ffca84b996a3ac,Teal Lake,Australia
12178,b8f8193461086cd2ff73e877514d9247,Jean-Paul Thevenet,France
12179,b8fcfa8e1deaea8ebd0f5a711300823d,Howling Wolves,Australia
12180,b8fd46ffdee7b40cecc337a8b8d8bad9,Arroyo,Spain
12181,b8fd82e1c9cfd4c03597af3b95f28be9,Veranda,Chile
12182,b900ccb97fb28ecb90b84b7d4253a9b8,Vins Auvigue,France
12183,b905cde5700c68978da68a7ae951dc63,Makulu,South Africa
12184,b908cc491bbb4d01b09ad28e5abe60d1,Morovino,US
12185,b9093644216fcc6b415949e86fef6742,Adamant Cellars,US
12186,b910ce363fb332fde52074e710dee294,Joseph,Australia
12187,b91528f9274c0508b9991de483baff62,Maycas del Limari,Chile
12188,b91617f5dc09a87620e594973dc7fb36,Taylor,US
12189,b91bf61c289559aacdd754aa2a8618d6,Groth,US
12190,b91d8baaa8273d672e7c226985b1d1ca,Grand Bourgeau,France
12191,b920e2bef53f05825f42583757faad6c,Majolini,Italy
12192,b921a4833dca362195bbbb64b8a61752,Château Franc-Cardinal,France
12193,b9240b2807e15b536338e56096a4c1e9,Garriotin,France
12194,b925e99692a3b9dc1057ce66a882f407,Prospero,US
12195,b92c6d64a575f78b7b3305fc20732a7c,Ten Sisters,New Zealand
12196,b92c6e523b1a0f4d3741596272387793,Landhaus Mayer,Austria
12197,b92e3e4ed6bbf4bb230e345b7aa09be9,Hacienda La Lomita,Mexico
12198,b938354686a0c8e57eb29a5a2efea86e,Bex,Germany
12199,b93b3fa1cfad65aea689d906ae81d7dd,Linaje Garsea,Spain
12200,b93b8c20351745c499de3ee93bde5dc8,Lo Nuevo,Spain
12201,b9413feb08fbea41b02489b9eb5c7f82,Donnafugata,Italy
12202,b94180b6bedd039557abc894049c4fa3,Tenuta H.Lentsch,Italy
12203,b942198aba1d918958c68ae20cf60942,Storks' Tower,Spain
12204,b945a475170a51482b1df204e69ccb01,Wharton,US
12205,b9477b3232e1f347ae751a0e092ed115,Stonecroft,New Zealand
12206,b94e6916c96473457c3a37f964a39b17,Château Jolys,France
12207,b9510f7f6a41feb0e6f52f9209e070f7,Paul Mathew,US
12208,b9513a5eebe5a251b50b1e92958f9d5a,Meerlust,South Africa
12209,b952152cc37df1d85c05b2bcb359578e,Art of Earth,Germany
12210,b954128d2a56a1b2951bbd096d515ade,Sarah's Vineyard,US
12211,b95552103b7f9775d2afe6d0f681ec50,Zonin,Italy
12212,b956fe734764988534d6b4164017a725,Domaine des Levrys,France
