#,region_id,province,region_1,region_2
1072,ae60a856a5c4376a073d61ba155e4192,Southern Italy,Lamezia,
1073,ae6be0bab627a2ba359b100c10c9bb2f,California,Mount Veeder,Napa
1074,ae774577341edec54311c4bf1e2f7e94,Bucelas,,
1075,ae8a95600e09ae8f0349070d1c595f17,Loire Valley,Cour-Cheverny,
1076,ae8ba0b90f6c607dc405a18a75aad7c6,Northeastern Italy,Colli Trevigiani,
1077,aee77fcc08bd3fa00a28be2830b8a341,Tuscany,Colli della Toscana Centrale,
1078,afa37f92acc4914758b3580f1938a9dc,Loire Valley,Vouvray,
1079,afda42fca8daaeb60e44d39f394434a4,Central Italy,Marche,
1080,afe54d45c910d2fdd83d1dea83bdc918,Washington-Oregon,,
1081,b00666e5987fbcee506f5e8e545258ce,Terras do Sado,,
1082,b00cc1ebd41e9ad16d9f30b5fff8ddf4,Andalucia,Vino de la Tierra de Cádiz,
1083,b023725c1245db12c758050547427176,Spanish Islands,Vi de la Terra Illes Balears,
1084,b04ec9f65436c325ad7aeab727fd79f6,Mavrodaphne of Patras,,
1085,b06d76dfac0ce004a8855c5d149698ab,California,Carneros-Napa Valley,Napa
1086,b074112944a2baeba01333a0e7bccaf2,New South Wales,Riverina,
1087,b08269666a655016a8ba8a782467d2aa,California,Amador-Napa,California Other
1088,b0cfbf7d785f2f99974bb29a054f384e,Loire Valley,,
1089,b10e3069fc486ce214334f2f0ad4f47d,Southern Italy,Greco di Tufo,
1090,b16544626b9d0fed64a262c729dfa465,Burgundy,Clos de Vougeot,
1091,b16e7ed6c8b3485b5c39fd481e33ce18,Loire Valley,Cabernet d'Anjou,
1092,b1bd307bd64b1969fe95df9d6fab98c2,Mendoza Province,San Carlos,
1093,b1dfd14e8493592ad1ad28defab5e9ed,Veneto,Marca Trevigiana,
1094,b1f0648c9bec9d1094b79f029d8c0a34,Northern Spain,Toro,
1095,b1f1e2e065d90f2cf98bae52c038bd53,Sicily & Sardinia,Cerasuolo di Vittoria Classico,
1096,b2a677fb2730bf552834184278c3511c,Wachau,,
1097,b2bfa8649e8bfc76d42ae37b2f35b537,Alsace,Alsace,
1098,b2d3a28c8026882f7ff342622a49d145,Central Italy,Sangiovese di Romagna Superiore,
1099,b3165ed3acdf9e279b165e7d2c05db67,Judean Hills,,
1100,b318cf5427bc5b8f517da8686bb57c15,Provence,Palette,
1101,b32bf9d590726e3697a9412149abeb25,Illinois,Illinois,
1102,b36071a9a7b3eb93cd4d83f250d9c545,Cape South Coast,,
1103,b376b1366c39f65af0a1d0214e5373a5,Piedmont,Boca,
1104,b38ee1ff7a7bb7101dcff0cb8748877a,Central Otago,,
1105,b3ae93022a3c81e4ef25c314411fc267,Burgundy,Côte de Beaune,
1106,b3c8a0dcc0d20509a87f1f675300983e,California,Santa Ynez Valley,Central Coast
1107,b3c947118c5b2a39927bbf0e23feffdf,Northeastern Italy,Friuli,
1108,b3e56c80cca9e8b93f39e5f9576dd314,California,Lake County-Mendocino County,
1109,b3ef5cc0e9047e8b30d01088573f2c93,Bordeaux,Bordeaux Côtes de Francs ,
1110,b3fbc2701dfb450a20a55e3b4621b107,Veneto,Soave Colli Scaligeri,
1111,b3fd59a40a8f3090952a1c1b562aa1f5,Other,Catamarca,
1112,b41d45db29843ce9094e4a7194b12e8b,Veneto,Recioto di Soave Classico,
1113,b44099b7053606d2f1098466b6fc5ba5,Bordeaux,Canon-Fronsac,
1114,b453e9f97e3bf7a7825ad2aeb829fb49,California,Solano County,North Coast
1115,b45ff92cc522bb89bfc3b8ef3fc21b7d,Lebanon,,
1116,b4c9680be8772c37c5124839cff477d8,Southern Italy,Gioia del Colle,
1117,b4e3870b8336a74fb4ecd199cf41835f,Central Italy,Verdicchio di Matelica,
1118,b4f1742463ac5e3e0b06b32d6b35a795,Colchagua Valley,,
1119,b5113d4f4c18bc83f81aaf76b87fc867,Veneto,Valpolicella Ripasso Classico,
1120,b55489eab0d30a8ddbce7a64e33b2372,Rhône Valley,Saint-Péray,
1121,b5784c0ecf0efbfc497dbedbff7bbb47,Sterea Ellada,,
1122,b586f6bfa38717a88ec365803c7dea1f,Loncomilla Valley,,
1123,b59a97f24729e4fab5348dd74f0b64b8,Rhône Valley,Vin de Pays des Cévennes,
1124,b5e9e75db151e1fff33838003e5fa591,Steiermark,,
1125,b6462c01e4940596d0f6aede12eead09,Alenquer,,
1126,b665070bd6b4266fd3cd0ea37e7f0e16,New York,Niagara Escarpment,New York Other
1127,b697b2a2e9783364e9946a9092bdf604,New York,New York,New York Other
1128,b6de8f8a48293abe5a14594c313e38c5,Mendoza Province,Altos de Mendoza,
1129,b6e80b8e5c495c2c1996a747fbbaaed9,Victoria,Heathcote,
1130,b6ee137f6d70ed8d9fec8a302cc377d3,California,Cole Ranch,
1131,b6f210c32404df3091c3b5a92f93d70d,New York,North Fork of Long Island,Long Island
1132,b71373e6f6e40d38823b24afd6ea2f8d,San Antonio de las Minas Valley,,
1133,b7393d77f1743e85bfe029dcb434c17c,Sicily & Sardinia,Noto,
1134,b74c0e470654d0059ae6186e549e0074,Carnuntum,,
1135,b7733df07068f7c50d38471c43091f9d,California,Monterey-Santa Cruz,Central Coast
1136,b77fa32430d3252b551f4284482b7349,San Vicente,,
1137,b7df26e3c73baf4c747afeeca6da5afb,Casablanca Valley,,
1138,b7f5020e39714a89048ca66a2e4c7eba,Patras,,
1139,b819c0976e0dc9c4eb40475928b1996f,Piedmont,Asti,
1140,b81caa0e51dd5d100a64cc90f315abc9,Burgundy,Mâcon-Azé,
1141,b82b81322a596eaf57eaaab4a76b4ff5,Peumo,,
1142,b84e2dd22c02fb9d4a9fee31af5a11be,California,South Coast,
1143,b86fa961407f06cbcafa344eabc80542,Washington,Ancient Lakes,Columbia Valley
1144,b8bbed02c688421b9edb692f1d8b6e1c,Letrinon,,
1145,b8bc24ffc0bfc3cae609f94e9c76ee9e,Veneto,Amarone della Valpolicella Classico,
1146,b8bd91216c2e57b7e65bbb02fffd6ac4,Burgundy,Grands-Echezeaux,
1147,b9021a07adb4320f625fc71d014685d4,France Other,Patrimonio,
1148,b918ace8ae6cd1d094ec4a4daecd4114,Tuscany,Val di Cornia Suvereto,
1149,b966be48f2e7efd8afbfd978f344a25b,Provence,Coteaux Varois en Provence,
1150,b97fff3d31c9ca76669ef7674f725534,Veneto,Piave,
1151,b995ac6b2a2024622daa54ce5143f51e,Burgundy,Corton Les Renardes,
1152,b9a072129c79a2c1138ecf807ea30d3e,Tuscany,Colli Etruria Centrale,
1153,ba1506d29833d160dd08b6aefb1fb967,Western Australia,Geographe,
1154,ba1a9d91432fdd35df0984c49b77facf,Southern Italy,Costa d'Amalfi,
1155,ba59f65ab17c88e3de955fec4becc8dc,Rhône Valley,Ardèche,
1156,ba5e79bb8e80bbe77e49e834616bccbb,Tuscany,Barco Reale di Carmignano,
1157,baaa56bc8a58bac26117a7abdac9eb76,Languedoc-Roussillon,Limoux,
1158,baae2f7c335bfca65ea8224b1a89548c,France Other,Vin de Table Francais,
1159,bb5d867016cb1d30dbeeb1f01be9bf73,Andalucia,Manzanilla-Sanlúcar de Barrameda,
1160,bb669acd68b086edab1485024ec41f1c,California,Napa-Sonoma-Marin,North Coast
1161,bb8d994b477b5656a2871ade6db7cd11,Pfalz,,
1162,bbed92165777c849af0d76c4b3d29a03,Burgundy,Corton,
1163,bbf5d2df6d16206fe3513dd343e5bedb,Michigan,Leelanau Peninsula,
1164,bc4a9d3baf93110d4f7f53746b1dbf07,Bekaa Valley,,
1165,bc5013945775c57c56e8628222803428,Northeastern Italy,Alto Adige,
1166,bc715dbb268147647ff8931abfa8ff9f,Nashik,,
1167,bc863f4d61fc81434365370fb174dc3a,Virginia,Middleburg,
1168,bca3a991bb0f68cc5187a8e6d9c61050,Piedmont,Monferrato Bianco,
1169,bd71d9379c761d703fa6391efc580502,California,Santa Margarita Ranch,Central Coast
1170,bd7e36008513cabdf54f615a4c218de5,Veneto,Custoza Superiore,
1171,bda9e59f9799df2af1705ba51d0a981e,Burgundy,Mâcon,
1172,bda9e842a2ce7b7c44dd12a1d39d0ce9,Burgundy,Savigny-lès-Beaune,
1173,bdb3d6a1a492b8e8c295007ab3dd798b,Choapa Valley,,
1174,be042d74f7a41fe2226fe4f75040997f,California,Suisun Valley,North Coast
1175,be1a76b20cae577f319c53cca436c15d,Burgundy,Mâcon-Vergisson,
1176,be3b6499ed4ffbb9b5618f35b00a96fc,Southwest France,Pécharmant,
1177,be53eb4ef9658f70df8d609acc23ed01,Southern Italy,Cirò Classico,
1178,beb5ff16d676d852e330184ead089e67,Maipo Valley-Colchagua Valley,,
1179,bed57316d3b216823d7d6ae8473ff23b,Hrvatsko Primorje,,
1180,beead31c2c3ca2d692221a8745134f93,South Australia,Eden Valley,
1181,bf0f24a4ad362b93294a88350b583ace,Thraki,,
1182,bf240855f2e107512ba2f2e937b24091,Central Greece,,
1183,bf28199d3e1ce38a1dd2fbe4df39d74a,South Australia,Fleurieu Peninsula,
1184,bf3b3e5d1618fcba5d1da91f1dc11e6a,Colchagua Costa,,
1185,bfbc0a9dee477c19a02526aba5309660,Hawaii,Hawaii,
1186,bfd25e7790cbb65bbb2537fbd37f039f,France Other,Vin Pétillant,
1187,bfd5cf65422e1713876f2899b95cd996,Marchigue,,
1188,bfeceae77244b2d624ac6446258309c3,Northern Spain,Ribera del Duero,
1189,bfed6c03ab61892fe01c2ad33f335a43,Negev,,
1190,bfeedb2beee4c2aab2cf1c145351edff,Tuscany,Montescudaio,
1191,bffd427acb3c1bd316e3d7822e96c8f9,Canada Other,Canada,
1192,c0287012ff8ba6ebdd0fcaec9dcd75fb,Piedmont,Piedmont,
1193,c03af6c3ea96028d3a3bc37052bc7363,Burgundy,Bourgogne Hautes Côtes de Beaune,
1194,c0501dbeb1516ec300160dafc7943006,Korinthia,,
1195,c096c411141f1598a6d7cca1f67fe377,Central Italy,Colli Bolognesi,
1196,c0ad63f3aa3cd7447c2d49fb8abcac42,Other,Salta,
1197,c0fe0024b2103fde66b26ed932c610cb,Languedoc-Roussillon,Saint-Chinian,
1198,c1106cd0835357bc073faf16a2f3ad2a,Levante,Alicante,
1199,c172ef0a4b8fafb9adbe887a6b322520,Rhône Valley,Collines Rhôdaniennes,
1200,c17a4a44e59eb4f9f448ba85429101d9,California,Sonoma Coast,Sonoma
1201,c1927f5fb0be09264faf20bc5dd44549,Piedmont,Roero Arneis,
1202,c1968468172d295f1c6d054b3e226272,California,Mendocino County,
1203,c2714b3449cb438d6b1e2c5232615faf,Languedoc-Roussillon,Muscat de Rivesaltes,
1204,c28a70b08bec87ac536da48ffd35ae78,Veneto,Valpolicella Classico,
1205,c297a18b242eccfc132bcef2d4594c9b,Piedmont,Dolcetto d'Alba,
1206,c35fb90a630fd6e6ac8658c65200dd4b,Languedoc-Roussillon,Faugères,
1207,c3b007b449caf11b66ee9cc7f531915b,Ontario,Lake Erie North Shore,
1208,c3cbb7b775859f715437ba0ea2f54c73,Southern Italy,Epomeo,
1209,c3d9d4bf72478374f3497aa9493aaf81,Constantia,,
1210,c3eff8e65a9fe956f160296c140223de,California,Fair Play,Sierra Foothills
1211,c42af6ef037c512552ba006f9e0565fa,Languedoc-Roussillon,Corbières-Boutenac,
1212,c48189d47a56a955e9364a63382556c2,Languedoc-Roussillon,Sable de Camargue,
1213,c4f67484d1921e9e5cf2fa3075139182,Languedoc-Roussillon,,
1214,c50511de7b7242283eeaff0b91dc59f0,South Australia,Henty,
1215,c50a389d865ece12d3a474dbf597b577,Messinia,,
1216,c51ed580ea5e20c910d951f692512b4d,New Zealand,,
1217,c528cbce97eca8112ac9c866eae14b83,Vale dos Vinhedos,,
1218,c56f091ad44b992013c4be637a8cb44e,Southwest France,Madiran,
1219,c57172a12f7cb94b24153e636e68788d,Veneto,Valpolicella Classico Superiore,
1220,c596179ed6b4fc52d65c9667e1e0fb3a,California,California-Oregon,
1221,c5af4b063413aaf6af47ef53508fc35f,Bordeaux,Saint-Croix-du-Mont,
1222,c5b01c67546b88f38f21a9b59b506384,Southern Italy,Catalanesca del Monte Somma,
1223,c5d79e60bedf034dd2c6eea0745bc509,Loire Valley,Cabernet de Saumur,
1224,c5e90201db942021a16e3c0e43e6f5ce,Nemea,,
1225,c60a65d1113ebd7e905e7f2babac9b4d,Iowa,Iowa,
1226,c625477e3346ea218bc08962afb581df,Northern Spain,Vino de Calidad de Tierras de León,
1227,c6ea30e2af5a8b319ca7e943e756e564,Italy Other,Vino Spumante,
1228,c729cab6fbc7852bbdb860629b723aa0,California,Sonoma-Napa-Mendocino,North Coast
1229,c76271e57c6de1231f10d9244dada43c,Vânju Mare,,
1230,c772fa3a469a6a039cfc8d9bc4cf34fb,Pitsilia Mountains,,
1231,c7875670c03c1e836660f1c827fbdfa6,California,San Luis Obispo,Central Coast
1232,c7a26ba1bea30c49f76e7902596e90b7,Bordeaux,Haut-Médoc,
1233,c7d48f5c66d425dfae28c01b923f2977,Alentejano,,
1234,c80a3cf618c34e855584b0dac3929c85,Washington,Rattlesnake Hills,Columbia Valley
1235,c80a52c4bae628eee1f4fd10c8ce1161,California,Monterey,Central Coast
1236,c80cd4da5b6997260c4340274cdc43ce,South Australia,Currency Creek,
1237,c822ac46987f7f1556ce6636085dcf66,Burgundy,Mazoyeres-Chambertin,
1238,c82871be0a0f5ce0721a54dd2e777e18,Northeastern Italy,Alto Adige Terlano,
1239,c85cd30fc15840fca986e89d7d264866,Southwest France,Jurançon Sec,
1240,c892199b750c4ff3f4b19016191d0706,Rhône Valley,Saint-Joseph,
1241,c895458127198b9b17772bd26e729650,Middle and South Dalmatia,,
1242,c89bc418c38da77213c6c6e03cac2510,South Africa,,
1243,c8bfa1b282407554dbd93ccd2d3f4c83,Central Spain,La Mancha,
1244,c90f4e0227657fa962a4d07467baed99,Languedoc-Roussillon,La Clape,
1245,c92f9b729cc12738851a0ec109a2b8c0,Piedmont,Barbera d'Asti Superiore,
1246,c93b7cccca71eb51869948e19ed3ad9c,California,Sonoma County-Monterey County-Santa Barbara County,California Other
1247,c9692c223dd1d87ee55e20d5b1b30e62,Languedoc-Roussillon,Coteaux du Languedoc-Pézenas,
1248,c99251caf244448cf970656108aaad57,Sicily & Sardinia,Vermentino di Gallura,
1249,c9d210d627cf82bfbb0e701e0ecef3d5,Central Italy,Civitella d'Agliano,
1250,c9e714a37f0050dd06ca32b00ff78f80,Central Italy,Montefalco Sagrantino,
1251,c9f06fa8377776fc91995a8a80725632,South Australia,Piccadilly Valley,
1252,c9f595988432b7aa3d22f4ad64eb0229,Kras,,
1253,ca18be025632a449a85e5b3628361462,Bordeaux,Graves,
1254,ca2dec5395770ad70ce96e15d0b23900,Bordeaux,Fronsac,
1255,ca4e2eb377e74bbf0dc56ee58d099c1a,California,Chiles Valley,Napa
1256,ca5b483e9bd3d9f5f694a035979de59e,Bordeaux,Cérons,
1257,ca9ae2f7c039799c4bbe49258c33af11,Rheingau,,
1258,cae2046e1d6081814a34561d2c931ec3,Tuscany,Costa Toscana,
1259,caf0d1e44d0e377f7f990f426ffe24b1,Southwest France,Landes,
1260,caf279b2fe5171126f2a507f2ea0c170,Burgundy,Mâcon-Uchizy,
1261,cb0412cc7de740f27ed47aad16e2d1b6,Nevada,Nevada,
1262,cb07fe668163fdeaade3bf0c27829714,Southern Italy,Galatina,
1263,cb40d376d1e539c5329cd160ddccfd61,Oregon,Southern Oregon,Southern Oregon
1264,cba6c1c6172b78f27e614fe3a8082a36,New Jersey,New Jersey,
1265,cbdc8574d8c526860593ed28dc16bde0,Provence,,
1266,cbf214083738734740429b6df0658b1b,Ceres Plateau,,
1267,cc116ea88bdbd658e93303c77a6db56f,Central Italy,Lambrusco Grasparossa di Castelvetro,
1268,cc325dd4fce367f06ee542e9e35a1afc,Southern Italy,Murgia,
1269,cc64883164d737f00a9d49140e7bfd8d,Attica,,
1270,ccc07b810d24013d13ea07354bb679bb,France Other,Chignin,
1271,ccd9363f29379cfac4843749e48e8450,South Australia,Clarendon,
1272,ccf397091ebf0ba72173f0c78598ff82,Coelemu,,
1273,cda062cc201696e59ee4f64c0f744afc,Piedmont,Nebbiolo d'Alba,
1274,cdcba32be82f32f39d980432175957e4,Southern Italy,Paestum,
1275,cdd1a0dbf82c8f334136abb2d35b86b8,California,Coombsville,Napa
1276,cdf941cdd33053f93aedf20a5db11b60,Muscat of Kefallonian,,
1277,ce04837af87821fb24a8d03e4d81d9ec,California,Templeton Gap District,Central Coast
1278,ce2c17efcf308c8d3bd54743d39c483a,Burgundy,Mâcon-Davayé,
1279,ce30b4e70f5bf40d6076a9028efa3248,Mosel-Saar-Ruwer,,
1280,ce313465aed104af05f0a33d0f6acc75,New York,Hudson River Region,New York Other
1281,ce3585296af2df042e1aacd5a7021f57,Sicily & Sardinia,Marsala,
1282,ce4c4d17e44feb9c4c1434a6f72764d1,Central Italy,Rosso Piceno,
1283,ce76bf4a5f3da7b58510133683932a58,South Australia,McLaren Vale,
1284,cef205e4ab9479b3b7f5832ab58a7866,Central Italy,Abruzzo,
1285,cefd0e42d611bfeb0bb4372f0d85d6f2,Burgundy,Saint-Romain,
1286,cf0bd94683accabb47d0220c1666ecef,Levante,Jumilla,
1287,cf109f0b1ce083d50efc7763a82c17f3,Burgundy,Chablis,
1288,cf1d351655ca87ab5b3935d700518cff,Tarnave,,
1289,cf4e5b8e568ab1d5740d39c65959b0ca,Casablanca & Leyda Valleys,,
1290,d06300c34337b5ab3470e209d3982116,Table wine,,
1291,d092e49d6111e6b846b761c6b0ed6b5f,Bordeaux,Francs Côtes de Bordeaux,
1292,d0d899f678050be5b98f995cf3157237,Northeastern Italy,,
1293,d0fcf3c5c1ed0a585fc81895950259d5,Burgundy,Côte de Beaune-Villages,
1294,d1320cc5443be6c92a139fb3e7f74471,Central Italy,Lazio,
1295,d13a53b8e6e41dcdda532f26ca0420ff,Northeastern Italy,Trentino,
1296,d180ff51175f983acc0a26312ed32a25,Burgundy,Chambertin,
1297,d18b4f340c5822db91961070e45cbd5b,California,Sonoma-Napa-Lake,North Coast
1298,d1bade553f216466073a2178a1080ce9,Southwest France,Monbazillac,
1299,d1ffb1e2923ab96186492342ff575607,Southern Italy,Calabria,
1300,d23e73e90a496e161a835426fbde7773,California,Carmel Valley,Central Coast
1301,d25e5f6923ab5c67c862b5f05cf7ca6e,Southern Italy,Asprinio di Aversa,
1302,d26b68991f61d97ee978f4e8ee6d0da5,Ontario,Niagara-On-The-Lake,
1303,d2aabeeab5dfa904c51dfa59707690e6,Burgundy,Echézeaux,
1304,d2d59ca7e21082af8f6d66ca0b37d9b8,Veneto,Amarone della Valpolicella,
1305,d2eefa30df0d50bdbc506f53b5fa633e,Lombardy,Sforzato di Valtellina,
1306,d30dbb8ea3db94b0dfdbfff7d42b20bb,Tuscany,Vin Santo di Montepulciano,
1307,d346bbe8a091e963de3875a1b15607a9,Catalonia,Conca de Barberà,
1308,d3648d93150abcf3005b4774e240a8b4,Tuscany,Chianti Colli Senesi,
1309,d3b5799ad1a147f9aed06b39f280d32a,Progreso,,
1310,d405a284d057c5b4e201bf85c3c8b809,Central Spain,Vinos de Madrid,
1311,d40714206e0e09062138c222bac0158b,Northeastern Italy,Venezie,
1312,d412048965f529789ed10f46998a8963,Beiras,,
1313,d41d8cd98f00b204e9800998ecf8427e,,,
1314,d44be776ebe4e690d7cdb2f3461ea270,Central Italy,Lambrusco di Modena,
1315,d44efd77ff0c7a6781445a386a432d72,Northern Spain,Cigales,
1316,d454b8c565c1c119b8e2821394227354,New South Wales,Hilltops,
1317,d4598ddbac8c93f61adac7a10c61e576,Piedmont,Dogliani Superiore,
1318,d4dd15f441d5a4c79889767053e82dbc,Massachusetts,Southeastern New England,
1319,d4ecb4f9cec813a3fbd87964090bc3cf,Burgundy,Corton Vergennes,
1320,d53ba95c76239a2ed6b273140d5ce4d0,Burgundy,Corton Perrières,
1321,d58221dae24da8e8fe16752b19f76538,Lombardy,Montenetto di Brescia,
1322,d5ab477be58f4f139dab84f893646845,Other,La Rioja,
1323,d5c41bb2cb69bf10acf642ee0720b611,California,Napa County-Lake County,North Coast
1324,d5f86dadedd394cc329220c75b68b3ba,Durbanville,,
1325,d609a93adb28fec8f0e04d7282f32879,California,Rockpile,Sonoma
1326,d625ed4a9c3dfb16049bb0020452138b,California,Central Coast,Central Coast
1327,d63ef9c25c4651545efc2116ea866e9b,Catalonia,Terra Alta,
1328,d642bd63e82f7b7a35654ab46b83f0c1,South Australia,McLaren Vale-Langhorne Creek,
1329,d649bfdbf3f6372d6d30cc81004761fe,Franken,,
1330,d660412e9b0d7a147f2e183b9ab5643b,Sicily & Sardinia,Valli di Porto Pino,
1331,d689123187532c1d93f6680dd0d21fc3,Oregon,Umpqua Valley,Southern Oregon
1332,d6a8e50e0f5d9f15c45e134512af053e,New York,Finger Lakes,Finger Lakes
1333,d6aa66c3e6aec1b7ae54349f06c7abf4,Northeastern Italy,Teroldego Rotaliano,
1334,d6e2154bc474b75c8dab77c6a55f3e82,California,Tuolumne County,Sierra Foothills
1335,d6faf5f58d048bc6f2f7e643a6b8fbc3,Northern Spain,Empordà,
1336,d76d7e2ae7b0ddc6ed7edb4c3611882e,Northern Spain,Getariako Txakolina,
1337,d781d855c647eb20715d7b0370711852,Central Italy,Lambrusco Salamino di Santa Croce,
1338,d7ec7823ee3a0aaa30a63e5639f412a0,France Other,Corse Porto Vecchio,
1339,d7fac7b17207fb5cea528c1d8f3878f4,New South Wales,Orange,
1340,d82cb4172a2daa3d0f65f9c9f3e2dda3,Southern Italy,Aglianico del Vulture,
1341,d89fc64f3c73264a2501d4344dd7455e,Loire Valley,Côte Roannaise,
1342,d8a18d71d2957fa8c42983c23e43718a,France Other,Charentais,
1343,d8a5f669bdd900e41cded2310be3ea0b,Rhône Valley,Châteauneuf-du-Pape,
1344,d8b00929dec65d422303256336ada04f,Germany,,
1345,d8c4180cb833aaac5f371f97d4d93490,Lombardy,Lombardy,
1346,d8dca8ae25e4ee32c31e4c91e166b0d5,Rhode Island,Southeastern New England,
1347,d8f15aad26a9c43b45bf71cce38ce5ba,Limarí Valley,,
1348,d91152d3c0c80a9ee5ef6418d4347e79,Central Italy,Lambrusco Reggiano,
1349,d9116eee4d91329c2b90e79da0edb491,Apalta,,
1350,d945111126485ef92aada7fd732e3563,Overberg,,
1351,d94bf491f47b5d9b6b63fc8bef752dce,Aegean,,
1352,d94cdd6fecd97605d34903d435b481ac,Victoria,Pyrenees,
1353,d96cddb1ad15e8390c11b37d409c5a1c,Central Italy,Montepulciano d'Abruzzo Colline Teramane,
1354,d9ea913cb21329a1550cfe9794adcdf4,South Australia,Southern Fleurieu,
1355,da09f52eec25639ae60a44f7e79f55a1,Burgenland,,
1356,da28aa418b30e879842a253ae30e8820,California,Saddle Rock-Malibu,South Coast
1357,da4d1129a255f83fb03bf32fde034ecc,Oregon,,
1358,dab9e8c1472245e56d8511880fddc980,Central Italy,Terre di Chieti,
1359,dadddad0b51ad38b8fc58d84d46a4af9,France Other,Vin Mousseux,
1360,dade1e5104d2fac7f3468693a31efe69,Achaia,,
1361,db69308bb2a3b0b73ee11215b4ddf625,California,Santa Maria Valley,Central Coast
1362,db7ca90d8160327ef83e31becd5504dc,Sicily & Sardinia,Malvasia delle Lipari,
1363,db80e0899f105b60086d34d29238dca1,California,Napa-Carneros,Napa
1364,db92895f7e8a0c97e9330f7a7f8645b8,Andalucia,Jerez,
1365,db96a77e3e86da2cd9daa9ef36f46176,California,El Dorado,Sierra Foothills
1366,dbe947520465624df92a5cdb0bd4d32e,Central Italy,Assisi,
1367,dc02f2cb10cf6ffba2bb03354499c553,Bordeaux,Castillon Côtes de Bordeaux,
1368,dc7b5d12a2dde8aad7fb2d1b952fd77d,Polkadraai Hills,,
1369,dce2b2a6aa29c411cae789339c66cef5,South Australia,Langhorne Creek-Limestone Coast,
1370,dcefed2d3cdf64d7508ddfdbbbaae9af,Burgundy,Crémant de Bourgogne,
1371,dd065ca68b362f297ddc9aed84e45011,Oregon,Columbia Valley (OR),Oregon Other
1372,dd1df0bcf7885d4a86c02af788626b66,New Mexico,New Mexico,
1373,dd3984281463481424c5a00648fc9e8f,Bordeaux,Margaux,
1374,dd98792e0d20a0608679580dc09f31c4,Loire Valley,Coteaux du Layon,
1375,dda102d533fc93433dc64907d0c48a73,Beaujolais,Beaujolais Rosé,
1376,ddb3e9b0b34a01e1233df39ce9c7a223,California,Monterey County,Central Coast
1377,ddd3bb0b2eea63511c4a9e81461e51fd,California,Edna Valley,Central Coast
1378,de2b06b4d0b3fb7eb8d9f5e7910d2607,France Other,Côtes de Forez,
1379,de7c9097ed5a0b798ae5f6c65ab90880,Piedmont,Barbera d'Asti,
1380,de9d4507311f37eaba3f3e964ab09f9e,France Other,Atlantique,
1381,deb230b4b2d2af2cc074c00c6f5305a4,Veneto,Venezia,
1382,deb65130918c961ea80790accbb4484d,Piedmont,,
1383,deb6f67cf27aa25a5460e4f1ac09a10a,Catalonia,Priorat,
1384,df1316e87c5a675fa3d3f254665baf63,Southwest France,Marcillac,
1385,df18bc50091da88e0bc37a43319d48ad,Central Spain,Finca Élez,
1386,df28619be483538479d190946d995bbc,Elqui Valley,,
1387,df56e3d64149b37e3e94b822f2ca6980,Northern Spain,Vino de Calidad de Valtiendas,
1388,df71f931fcd3de0da4476777e6120b83,Central Italy,Circeo,
1389,df82e22737ad92f539fb8f4f1287bf1f,Beaujolais,Beaujolais-Leynes,
1390,dfe2fee9630b29539d479f02e4236885,California,Amador County,Sierra Foothills
1391,dff030983696e67d17c47c12bdbbfe2b,California,Santa Barbara County,Central Coast
1392,dff65e8e967728e8c8939b5faa97be00,Provence,Côtes de Provence La Londe,
1393,dff798db73549596a80c19a142074622,Loire Valley,Crémant de Loire,
1394,e01ab78b1e292fe09671a9da314c6985,France Other,Crémant de Jura,
1395,e03e7b202325bfa4d4420edae78e8d4f,Tuscany,Vin Santo del Chianti Classico,
1396,e0478ad8d49d195f9829756f2e000f0c,Northeastern Italy,Garda,
1397,e05169a1438b22341332e4ec31a493c5,Loire Valley,Coteaux du Layon Saint Aubin,
1398,e07d07f27b6f0d1af86951f2fc9ccf56,Sicily & Sardinia,Passito di Noto,
1399,e0926f2c910a606b559ec40c6cc04afb,Galicia,Ribeira Sacra,
1400,e094e82a514ec202903785e3fce8cc74,California,Chalone,Central Coast
1401,e09896118442a420ff48c8e800d58158,California,Sonoma County-Santa Barbara County,California Other
1402,e0a0a9be49025864de0acf2c0efa738c,New York,"The Hamptons, Long Island",Long Island
1403,e0d9d7683d62b2646ed6dd1b06563e7f,Veneto,Soave Classico Superiore,
1404,e102401840eb703dbcf7917575347295,Beaujolais,Beaujolais Blanc,
1405,e103cb7d1694ade05659ab7ff4689b73,Lombardy,Valtellina Superiore,
1406,e1131a3c1c1c9d9965abb614a4f7d14b,Loire Valley,Bonnezeaux,
1407,e126755abaed0039f6480e392092f551,Mendoza Province,Perdriel,
1408,e13fdaddb888e07520dff17cd6ebd1f4,Galicia,Monterrei,
1409,e198da5a827039ae52060801ffea6179,Southern Italy,Biferno Rosso,
1410,e1b8b38f4bccfdb97e3ff422aa13ae9f,Tuscany,Rosso di Montalcino,
1411,e23eee010891d68b2502ab478074fcec,Sicily & Sardinia,Salina,
1412,e25b1f7b74ae7d866f16377a198fb900,Rhône Valley,Côtes-du-Ventoux,
1413,e2b24cb7b550ee9a53b7a30d780dd9f7,Ismarikos,,
1414,e2b8251717df6cc9483d96b552f82513,California,Bennett Valley,Sonoma
1415,e2be0e2454296c25c6525855cce7391f,Loire Valley,Vin de Pays du Jardin de la France,
1416,e2c67e8b6359741bd0ae964fd0709761,Southern Italy,Salento,
